ISO3,Year,Month,Total,Domestic,International,Total_OS,Passengers,Date,Region,Holiday_Count,Holiday_Names,Holiday_Season,Quarter,Month_Name,Hemisphere
PAN,2012,3,,,,569.964,569.964,2012-03-01,Latin America,0.0,None,Regular,Q1,March,Northern
PAN,2012,4,,,,539.73,539.73,2012-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Holy Saturday",Spring_Holidays,Q2,April,Northern
PAN,2012,5,,,,523.857,523.857,2012-05-01,Latin America,1.0,Labor Day / May Day,Regular,Q2,May,Northern
PAN,2012,6,,,,557.618,557.618,2012-06-01,Latin America,0.0,None,Regular,Q2,June,Northern
PAN,2012,7,,,,632.68,632.68,2012-07-01,Latin America,0.0,None,Regular,Q3,July,Northern
PAN,2012,8,,,,599.396,599.396,2012-08-01,Latin America,1.0,Foundation of Old Panama City,Summer_Holidays,Q3,August,Northern
PAN,2012,9,,,,564.064,564.064,2012-09-01,Latin America,0.0,None,Regular,Q3,September,Northern
PAN,2012,10,,,,570.387,570.387,2012-10-01,Latin America,0.0,None,Regular,Q4,October,Northern
PAN,2012,11,,,,603.558,603.558,2012-11-01,Latin America,6.0,"Flag Day, Independence Day, Colon Day",Regular,Q4,November,Northern
PAN,2012,12,,,,656.556,656.556,2012-12-01,Latin America,4.0,"Mother's Day, Christmas Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
PAN,2013,1,,,,695.752,695.752,2013-01-01,Latin America,2.0,"Day off for Martyr?s Day, Martyr?s Day",Winter_Holidays,Q1,January,Northern
PAN,2013,2,,,,609.32,609.32,2013-02-01,Latin America,5.0,"Carnival / Shrove Monday, Carnival / Ash Wednesday, Carnival",Regular,Q1,February,Northern
PAN,2013,3,,,,643.229,643.229,2013-03-01,Latin America,4.0,"Maundy Thursday, Good Friday, Holy Saturday",Spring_Holidays,Q1,March,Northern
PAN,2013,4,,,,588.644,588.644,2013-04-01,Latin America,0.0,None,Regular,Q2,April,Northern
PAN,2013,5,,,,609.1,609.1,2013-05-01,Latin America,1.0,Labor Day / May Day,Regular,Q2,May,Northern
PAN,2013,6,,,,620.046,620.046,2013-06-01,Latin America,0.0,None,Regular,Q2,June,Northern
PAN,2013,7,,,,688.438,688.438,2013-07-01,Latin America,0.0,None,Regular,Q3,July,Northern
PAN,2013,8,,,,676.086,676.086,2013-08-01,Latin America,1.0,Foundation of Old Panama City,Summer_Holidays,Q3,August,Northern
PAN,2013,9,,,,619.521,619.521,2013-09-01,Latin America,0.0,None,Regular,Q3,September,Northern
PAN,2013,10,,,,639.27,639.27,2013-10-01,Latin America,0.0,None,Regular,Q4,October,Northern
PAN,2013,11,,,,661.304,661.304,2013-11-01,Latin America,4.0,"Flag Day, Independence Day, Colon Day",Regular,Q4,November,Northern
PAN,2013,12,,,,733.618,733.618,2013-12-01,Latin America,5.0,"Independence from Spain, Mother's Day, Christmas Eve",Winter_Holidays,Q4,December,Northern
PAN,2014,1,,,,1118.237,1118.237,2014-01-01,Latin America,1.0,Martyr?s Day,Winter_Holidays,Q1,January,Northern
PAN,2014,2,,,,968.39,968.39,2014-02-01,Latin America,0.0,None,Regular,Q1,February,Northern
PAN,2014,3,,,,1016.152,1016.152,2014-03-01,Latin America,5.0,"Carnival / Shrove Monday, Carnival / Ash Wednesday, Carnival",Spring_Holidays,Q1,March,Northern
PAN,2014,4,,,,993.021,993.021,2014-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Holy Saturday",Spring_Holidays,Q2,April,Northern
PAN,2014,5,,,,1026.43,1026.43,2014-05-01,Latin America,1.0,Labor Day / May Day,Regular,Q2,May,Northern
PAN,2014,6,,,,1062.805,1062.805,2014-06-01,Latin America,0.0,None,Regular,Q2,June,Northern
PAN,2014,7,,,,1155.316,1155.316,2014-07-01,Latin America,0.0,None,Regular,Q3,July,Northern
PAN,2014,8,,,,1158.92,1158.92,2014-08-01,Latin America,1.0,Foundation of Old Panama City,Summer_Holidays,Q3,August,Northern
PAN,2014,9,,,,986.829,986.829,2014-09-01,Latin America,0.0,None,Regular,Q3,September,Northern
PAN,2014,10,,,,1069.406,1069.406,2014-10-01,Latin America,0.0,None,Regular,Q4,October,Northern
PAN,2014,11,,,,1055.247,1055.247,2014-11-01,Latin America,5.0,"Flag Day, Independence Day, Colon Day",Regular,Q4,November,Northern
PAN,2014,12,,,,1171.414,1171.414,2014-12-01,Latin America,5.0,"Day off for Independence from Spain, Mother's Day, Christmas Eve",Winter_Holidays,Q4,December,Northern
PAN,2015,1,,,,1219.661,1219.661,2015-01-01,Latin America,1.0,Martyr?s Day,Winter_Holidays,Q1,January,Northern
PAN,2015,2,,,,1066.613,1066.613,2015-02-01,Latin America,5.0,"Carnival / Shrove Monday, Carnival / Ash Wednesday, Carnival",Regular,Q1,February,Northern
PAN,2015,3,,,,1112.482,1112.482,2015-03-01,Latin America,0.0,None,Regular,Q1,March,Northern
PAN,2015,4,,,,1057.828,1057.828,2015-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Holy Saturday",Spring_Holidays,Q2,April,Northern
PAN,2015,5,,,,1091.2,1091.2,2015-05-01,Latin America,1.0,Labor Day / May Day,Regular,Q2,May,Northern
PAN,2015,6,,,,1095.146,1095.146,2015-06-01,Latin America,0.0,None,Regular,Q2,June,Northern
PAN,2015,7,,,,1209.128,1209.128,2015-07-01,Latin America,0.0,None,Regular,Q3,July,Northern
PAN,2015,8,,,,1155.243,1155.243,2015-08-01,Latin America,1.0,Foundation of Old Panama City,Summer_Holidays,Q3,August,Northern
PAN,2015,9,,,,1016.785,1016.785,2015-09-01,Latin America,0.0,None,Regular,Q3,September,Northern
PAN,2015,10,,,,1066.121,1066.121,2015-10-01,Latin America,0.0,None,Regular,Q4,October,Northern
PAN,2015,11,,,,1085.222,1085.222,2015-11-01,Latin America,5.0,"Flag Day, Independence Day, Colon Day",Regular,Q4,November,Northern
PAN,2015,12,,,,1259.244,1259.244,2015-12-01,Latin America,4.0,"Mother's Day, Christmas Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
PAN,2016,1,,,,1303.426,1303.426,2016-01-01,Latin America,1.0,Martyr?s Day,Winter_Holidays,Q1,January,Northern
PAN,2016,2,,,,1134.77,1134.77,2016-02-01,Latin America,5.0,"Carnival / Shrove Monday, Carnival / Ash Wednesday, Carnival",Regular,Q1,February,Northern
PAN,2016,3,,,,1172.352,1172.352,2016-03-01,Latin America,3.0,"Maundy Thursday, Good Friday, Holy Saturday",Spring_Holidays,Q1,March,Northern
PAN,2016,4,,,,1092.054,1092.054,2016-04-01,Latin America,0.0,None,Regular,Q2,April,Northern
PAN,2016,5,,,,1114.575,1114.575,2016-05-01,Latin America,2.0,"Labor Day / May Day, Labor Day / May Day observed",Regular,Q2,May,Northern
PAN,2016,6,,,,1185.675,1185.675,2016-06-01,Latin America,0.0,None,Regular,Q2,June,Northern
PAN,2016,7,,,,1402.701,1402.701,2016-07-01,Latin America,0.0,None,Regular,Q3,July,Northern
PAN,2016,8,,,,1327.024,1327.024,2016-08-01,Latin America,1.0,Foundation of Old Panama City,Summer_Holidays,Q3,August,Northern
PAN,2016,9,,,,1192.54,1192.54,2016-09-01,Latin America,0.0,None,Regular,Q3,September,Northern
PAN,2016,10,,,,1261.504,1261.504,2016-10-01,Latin America,0.0,None,Regular,Q4,October,Northern
PAN,2016,11,,,,1211.557,1211.557,2016-11-01,Latin America,5.0,"Flag Day, Independence Day, Colon Day",Regular,Q4,November,Northern
PAN,2016,12,,,,1343.759,1343.759,2016-12-01,Latin America,5.0,"Mother's Day, Christmas Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
PAN,2017,1,,,,1384.999,1384.999,2017-01-01,Latin America,1.0,Martyr?s Day,Winter_Holidays,Q1,January,Northern
PAN,2017,2,,,,1160.173,1160.173,2017-02-01,Latin America,4.0,"Carnival / Shrove Monday, Carnival, Carnival / Shrove Tuesday",Regular,Q1,February,Northern
PAN,2017,3,,,,1238.165,1238.165,2017-03-01,Latin America,1.0,Carnival / Ash Wednesday,Spring_Holidays,Q1,March,Northern
PAN,2017,4,,,,1231.828,1231.828,2017-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Holy Saturday",Spring_Holidays,Q2,April,Northern
PAN,2017,5,,,,1237.592,1237.592,2017-05-01,Latin America,1.0,Labor Day / May Day,Regular,Q2,May,Northern
PAN,2017,6,,,,1293.752,1293.752,2017-06-01,Latin America,0.0,None,Regular,Q2,June,Northern
PAN,2017,7,,,,1458.204,1458.204,2017-07-01,Latin America,0.0,None,Regular,Q3,July,Northern
PAN,2017,8,,,,1415.032,1415.032,2017-08-01,Latin America,1.0,Foundation of Old Panama City,Summer_Holidays,Q3,August,Northern
PAN,2017,9,,,,1244.025,1244.025,2017-09-01,Latin America,0.0,None,Regular,Q3,September,Northern
PAN,2017,10,,,,1303.717,1303.717,2017-10-01,Latin America,0.0,None,Regular,Q4,October,Northern
PAN,2017,11,,,,1271.41,1271.41,2017-11-01,Latin America,5.0,"Flag Day, Independence Day, Colon Day",Regular,Q4,November,Northern
PAN,2017,12,,,,1377.168,1377.168,2017-12-01,Latin America,4.0,"Mother's Day, Christmas Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
PER,2010,1,,,,1216.921,1216.921,2010-01-01,Latin America,1.0,The Three Wise Men Day,Winter_Holidays,Q1,January,Northern
PER,2010,2,,,,1116.428,1116.428,2010-02-01,Latin America,0.0,None,Regular,Q1,February,Northern
PER,2010,3,,,,1144.068,1144.068,2010-03-01,Latin America,0.0,None,Regular,Q1,March,Northern
PER,2010,4,,,,1123.416,1123.416,2010-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
PER,2010,5,,,,1273.039,1273.039,2010-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PER,2010,6,,,,1243.353,1243.353,2010-06-01,Latin America,5.0,"Flag Day, Father's Day, Farmer Day",Regular,Q2,June,Northern
PER,2010,7,,,,1382.833,1382.833,2010-07-01,Latin America,1.0,Independence Day,Summer_Holidays,Q3,July,Northern
PER,2010,8,,,,1466.937,1466.937,2010-08-01,Latin America,1.0,Santa Rosa De Lima,Summer_Holidays,Q3,August,Northern
PER,2010,9,,,,1300.114,1300.114,2010-09-01,Latin America,1.0,Armed Forces Day,Regular,Q3,September,Northern
PER,2010,10,,,,1471.976,1471.976,2010-10-01,Latin America,1.0,Battle of Angamos,Regular,Q4,October,Northern
PER,2010,11,,,,1369.746,1369.746,2010-11-01,Latin America,2.0,"All Souls' Day, All Saints' Day",Regular,Q4,November,Northern
PER,2010,12,,,,1370.072,1370.072,2010-12-01,Latin America,3.0,"New Year's Eve, Feast of the Immaculate Conception, Christmas Day",Winter_Holidays,Q4,December,Northern
PER,2011,1,,,,1455.089,1455.089,2011-01-01,Latin America,1.0,The Three Wise Men Day,Winter_Holidays,Q1,January,Northern
PER,2011,2,,,,1329.741,1329.741,2011-02-01,Latin America,0.0,None,Regular,Q1,February,Northern
PER,2011,3,,,,1362.17,1362.17,2011-03-01,Latin America,0.0,None,Regular,Q1,March,Northern
PER,2011,4,,,,1326.818,1326.818,2011-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
PER,2011,5,,,,1447.697,1447.697,2011-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PER,2011,6,,,,1383.478,1383.478,2011-06-01,Latin America,5.0,"Flag Day, Father's Day, Farmer Day",Regular,Q2,June,Northern
PER,2011,7,,,,1640.488,1640.488,2011-07-01,Latin America,1.0,Independence Day,Summer_Holidays,Q3,July,Northern
PER,2011,8,,,,1667.828,1667.828,2011-08-01,Latin America,1.0,Santa Rosa De Lima,Summer_Holidays,Q3,August,Northern
PER,2011,9,,,,1199.735,1199.735,2011-09-01,Latin America,1.0,Armed Forces Day,Regular,Q3,September,Northern
PER,2011,10,,,,1542.622,1542.622,2011-10-01,Latin America,1.0,Battle of Angamos,Regular,Q4,October,Northern
PER,2011,11,,,,1438.858,1438.858,2011-11-01,Latin America,2.0,"All Souls' Day, All Saints' Day",Regular,Q4,November,Northern
PER,2011,12,,,,1489.642,1489.642,2011-12-01,Latin America,4.0,"New Year's Eve, Feast of the Immaculate Conception, Christmas Day",Winter_Holidays,Q4,December,Northern
PER,2012,1,,,,1553.87,1553.87,2012-01-01,Latin America,1.0,The Three Wise Men Day,Winter_Holidays,Q1,January,Northern
PER,2012,2,,,,1579.699,1579.699,2012-02-01,Latin America,0.0,None,Regular,Q1,February,Northern
PER,2012,3,,,,1602.95,1602.95,2012-03-01,Latin America,0.0,None,Regular,Q1,March,Northern
PER,2012,4,,,,1566.498,1566.498,2012-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
PER,2012,5,,,,1664.535,1664.535,2012-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PER,2012,6,,,,1590.197,1590.197,2012-06-01,Latin America,5.0,"Flag Day, Father's Day, Farmer Day",Regular,Q2,June,Northern
PER,2012,7,,,,1748.763,1748.763,2012-07-01,Latin America,1.0,Independence Day,Summer_Holidays,Q3,July,Northern
PER,2012,8,,,,1808.177,1808.177,2012-08-01,Latin America,1.0,Santa Rosa De Lima,Summer_Holidays,Q3,August,Northern
PER,2012,9,,,,2249.508,2249.508,2012-09-01,Latin America,1.0,Armed Forces Day,Regular,Q3,September,Northern
PER,2012,10,,,,1761.371,1761.371,2012-10-01,Latin America,1.0,Battle of Angamos,Regular,Q4,October,Northern
PER,2012,11,,,,1654.844,1654.844,2012-11-01,Latin America,2.0,"All Souls' Day, All Saints' Day",Regular,Q4,November,Northern
PER,2012,12,,,,1697.307,1697.307,2012-12-01,Latin America,3.0,"New Year's Eve, Feast of the Immaculate Conception, Christmas Day",Winter_Holidays,Q4,December,Northern
PER,2013,1,,,,161.256,161.256,2013-01-01,Latin America,1.0,The Three Wise Men Day,Winter_Holidays,Q1,January,Northern
PER,2013,2,,,,156.183,156.183,2013-02-01,Latin America,2.0,Public Sector Holiday,Regular,Q1,February,Northern
PER,2013,3,,,,174.48,174.48,2013-03-01,Latin America,3.0,"Maundy Thursday, Good Friday, Easter Sunday",Spring_Holidays,Q1,March,Northern
PER,2013,4,,,,170.85,170.85,2013-04-01,Latin America,0.0,None,Regular,Q2,April,Northern
PER,2013,5,,,,200.533,200.533,2013-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PER,2013,6,,,,188.009,188.009,2013-06-01,Latin America,7.0,"Flag Day, Father's Day, Farmer Day",Regular,Q2,June,Northern
PER,2013,7,,,,220.168,220.168,2013-07-01,Latin America,3.0,"Public Sector Holiday, Independence Day, Independence Day observed",Summer_Holidays,Q3,July,Northern
PER,2013,8,,,,233.525,233.525,2013-08-01,Latin America,2.0,"Public Sector Holiday, Santa Rosa De Lima",Summer_Holidays,Q3,August,Northern
PER,2013,9,,,,202.157,202.157,2013-09-01,Latin America,1.0,Armed Forces Day,Regular,Q3,September,Northern
PER,2013,10,,,,227.59,227.59,2013-10-01,Latin America,2.0,"Public Sector Holiday, Battle of Angamos",Regular,Q4,October,Northern
PER,2013,11,,,,184.889,184.889,2013-11-01,Latin America,2.0,"All Souls' Day, All Saints' Day",Regular,Q4,November,Northern
PER,2013,12,,,,175.63,175.63,2013-12-01,Latin America,5.0,"Public Sector Holiday, New Year's Eve, Feast of the Immaculate Conception",Winter_Holidays,Q4,December,Northern
PER,2014,1,,,,1996.185,1996.185,2014-01-01,Latin America,1.0,The Three Wise Men Day,Winter_Holidays,Q1,January,Northern
PER,2014,2,,,,1924.886,1924.886,2014-02-01,Latin America,0.0,None,Regular,Q1,February,Northern
PER,2014,3,,,,1976.743,1976.743,2014-03-01,Latin America,0.0,None,Regular,Q1,March,Northern
PER,2014,4,,,,1913.366,1913.366,2014-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
PER,2014,5,,,,2065.642,2065.642,2014-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PER,2014,6,,,,1973.033,1973.033,2014-06-01,Latin America,5.0,"Flag Day, Father's Day, Farmer Day",Regular,Q2,June,Northern
PER,2014,7,,,,2237.33,2237.33,2014-07-01,Latin America,2.0,"Independence Day, Independence Day (day 2)",Summer_Holidays,Q3,July,Northern
PER,2014,8,,,,2389.89,2389.89,2014-08-01,Latin America,1.0,Santa Rosa De Lima,Summer_Holidays,Q3,August,Northern
PER,2014,9,,,,2191.807,2191.807,2014-09-01,Latin America,1.0,Armed Forces Day,Regular,Q3,September,Northern
PER,2014,10,,,,2330.686,2330.686,2014-10-01,Latin America,1.0,Battle of Angamos,Regular,Q4,October,Northern
PER,2014,11,,,,2146.778,2146.778,2014-11-01,Latin America,2.0,"All Souls' Day, All Saints' Day",Regular,Q4,November,Northern
PER,2014,12,,,,2173.427,2173.427,2014-12-01,Latin America,3.0,"New Year's Eve, Feast of the Immaculate Conception, Christmas Day",Winter_Holidays,Q4,December,Northern
PER,2015,1,,,,2206.021,2206.021,2015-01-01,Latin America,1.0,The Three Wise Men Day,Winter_Holidays,Q1,January,Northern
PER,2015,2,,,,2139.82,2139.82,2015-02-01,Latin America,0.0,None,Regular,Q1,February,Northern
PER,2015,3,,,,2142.851,2142.851,2015-03-01,Latin America,0.0,None,Regular,Q1,March,Northern
PER,2015,4,,,,2096.367,2096.367,2015-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
PER,2015,5,,,,2291.267,2291.267,2015-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PER,2015,6,,,,2139.536,2139.536,2015-06-01,Latin America,5.0,"Flag Day, Father's Day, Farmer Day",Regular,Q2,June,Northern
PER,2015,7,,,,2441.965,2441.965,2015-07-01,Latin America,2.0,"Independence Day, Independence Day (day 2)",Summer_Holidays,Q3,July,Northern
PER,2015,8,,,,2626.9154,2626.9154,2015-08-01,Latin America,1.0,Santa Rosa De Lima,Summer_Holidays,Q3,August,Northern
PER,2015,9,,,,2387.96,2387.96,2015-09-01,Latin America,1.0,Armed Forces Day,Regular,Q3,September,Northern
PER,2015,10,,,,2579.08,2579.08,2015-10-01,Latin America,1.0,Battle of Angamos,Regular,Q4,October,Northern
PER,2015,11,,,,2316.718,2316.718,2015-11-01,Latin America,2.0,"All Souls' Day, All Saints' Day",Regular,Q4,November,Northern
PER,2015,12,,,,2351.843,2351.843,2015-12-01,Latin America,3.0,"New Year's Eve, Feast of the Immaculate Conception, Christmas Day",Winter_Holidays,Q4,December,Northern
PER,2016,1,,,,2402.608,2402.608,2016-01-01,Latin America,1.0,The Three Wise Men Day,Winter_Holidays,Q1,January,Northern
PER,2016,2,,,,2379.368,2379.368,2016-02-01,Latin America,0.0,None,Regular,Q1,February,Northern
PER,2016,3,,,,2355.08,2355.08,2016-03-01,Latin America,3.0,"Maundy Thursday, Good Friday, Easter Sunday",Spring_Holidays,Q1,March,Northern
PER,2016,4,,,,2210.981,2210.981,2016-04-01,Latin America,0.0,None,Regular,Q2,April,Northern
PER,2016,5,,,,2549.033,2549.033,2016-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PER,2016,6,,,,2409.529,2409.529,2016-06-01,Latin America,5.0,"Flag Day, Father's Day, Farmer Day",Regular,Q2,June,Northern
PER,2016,7,,,,2768.223,2768.223,2016-07-01,Latin America,2.0,"Independence Day, Independence Day (day 2)",Summer_Holidays,Q3,July,Northern
PER,2016,8,,,,2855.061,2855.061,2016-08-01,Latin America,1.0,Santa Rosa De Lima,Summer_Holidays,Q3,August,Northern
PER,2016,9,,,,2557.139,2557.139,2016-09-01,Latin America,1.0,Armed Forces Day,Regular,Q3,September,Northern
PER,2016,10,,,,2750.47,2750.47,2016-10-01,Latin America,1.0,Battle of Angamos,Regular,Q4,October,Northern
PER,2016,11,,,,2477.123,2477.123,2016-11-01,Latin America,2.0,"All Souls' Day, All Saints' Day",Regular,Q4,November,Northern
PER,2016,12,,,,2509.074,2509.074,2016-12-01,Latin America,4.0,"New Year's Eve, Feast of the Immaculate Conception, Christmas Day",Winter_Holidays,Q4,December,Northern
PER,2017,1,,,,2577.19,2577.19,2017-01-01,Latin America,1.0,The Three Wise Men Day,Winter_Holidays,Q1,January,Northern
PER,2017,2,,,,2426.982,2426.982,2017-02-01,Latin America,0.0,None,Regular,Q1,February,Northern
PER,2017,3,,,,2465.488,2465.488,2017-03-01,Latin America,0.0,None,Regular,Q1,March,Northern
PER,2017,4,,,,2418.518,2418.518,2017-04-01,Latin America,3.0,"Maundy Thursday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
PER,2017,5,,,,2589.592,2589.592,2017-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PER,2017,6,,,,2660.045,2660.045,2017-06-01,Latin America,5.0,"Flag Day, Father's Day, Farmer Day",Regular,Q2,June,Northern
PER,2017,7,,,,2987.064,2987.064,2017-07-01,Latin America,2.0,"Independence Day, Independence Day (day 2)",Summer_Holidays,Q3,July,Northern
PER,2017,8,,,,3177.901,3177.901,2017-08-01,Latin America,1.0,Santa Rosa De Lima,Summer_Holidays,Q3,August,Northern
PER,2017,9,,,,2855.437,2855.437,2017-09-01,Latin America,1.0,Armed Forces Day,Regular,Q3,September,Northern
PER,2017,10,,,,3055.658,3055.658,2017-10-01,Latin America,1.0,Battle of Angamos,Regular,Q4,October,Northern
PER,2017,11,,,,2791.029,2791.029,2017-11-01,Latin America,2.0,"All Souls' Day, All Saints' Day",Regular,Q4,November,Northern
PER,2017,12,,,,2890.248,2890.248,2017-12-01,Latin America,3.0,"New Year's Eve, Feast of the Immaculate Conception, Christmas Day",Winter_Holidays,Q4,December,Northern
PHL,2014,1,,,,3121.603,3121.603,2014-01-01,Other,2.0,"Maulid un-Nabi, Chinese Lunar New Year's Day",Winter_Holidays,Q1,January,Northern
PHL,2014,2,,,,2669.706,2669.706,2014-02-01,Other,1.0,People Power Anniversary,Regular,Q1,February,Northern
PHL,2014,3,,,,3028.643,3028.643,2014-03-01,Other,0.0,None,Regular,Q1,March,Northern
PHL,2014,4,,,,3369.345,3369.345,2014-04-01,Other,5.0,"Easter Sunday, The Day of Valor, Maundy Thursday",Spring_Holidays,Q2,April,Northern
PHL,2014,5,,,,3447.172,3447.172,2014-05-01,Other,2.0,"Lailatul Isra Wal Mi Raj, Labor Day",Regular,Q2,May,Northern
PHL,2014,6,,,,2875.374,2875.374,2014-06-01,Other,1.0,Independence Day,Regular,Q2,June,Northern
PHL,2014,7,,,,2662.423,2662.423,2014-07-01,Other,1.0,Eidul-Fitar,Summer_Holidays,Q3,July,Northern
PHL,2014,8,,,,2732.742,2732.742,2014-08-01,Other,2.0,"National Heroes Day, Ninoy Aquino Day",Summer_Holidays,Q3,August,Northern
PHL,2014,9,,,,2450.581,2450.581,2014-09-01,Other,0.0,None,Regular,Q3,September,Northern
PHL,2014,10,,,,2751.661,2751.661,2014-10-01,Other,2.0,"Amun Jadid, Eid al-Adha (Feast of the Sacrifice)",Regular,Q4,October,Northern
PHL,2014,11,,,,2742.966,2742.966,2014-11-01,Other,3.0,"All Souls' Day, Bonifacio Day, All Saints' Day",Regular,Q4,November,Northern
PHL,2014,12,,,,3085.063,3085.063,2014-12-01,Other,5.0,"Christmas Day, Rizal Day, Christmas Eve",Winter_Holidays,Q4,December,Northern
PHL,2015,1,,,,3200.531,3200.531,2015-01-01,Other,8.0,"Special non-working day after New Year, Maulid un-Nabi, Pope's Visit (Public holiday in Manila)",Winter_Holidays,Q1,January,Northern
PHL,2015,2,,,,2768.217,2768.217,2015-02-01,Other,2.0,"People Power Anniversary, Chinese Lunar New Year's Day",Regular,Q1,February,Northern
PHL,2015,3,,,,3192.221,3192.221,2015-03-01,Other,0.0,None,Regular,Q1,March,Northern
PHL,2015,4,,,,3414.912,3414.912,2015-04-01,Other,5.0,"Easter Sunday, Maundy Thursday, Good Friday",Spring_Holidays,Q2,April,Northern
PHL,2015,5,,,,3584.662,3584.662,2015-05-01,Other,2.0,"Lailatul Isra Wal Mi Raj, Labor Day",Regular,Q2,May,Northern
PHL,2015,6,,,,3029.239,3029.239,2015-06-01,Other,1.0,Independence Day,Regular,Q2,June,Northern
PHL,2015,7,,,,2996.116,2996.116,2015-07-01,Other,1.0,Eidul-Fitar,Summer_Holidays,Q3,July,Northern
PHL,2015,8,,,,3069.788,3069.788,2015-08-01,Other,2.0,"National Heroes Day, Ninoy Aquino Day",Summer_Holidays,Q3,August,Northern
PHL,2015,9,,,,2770.923,2770.923,2015-09-01,Other,1.0,Eid al-Adha (Feast of the Sacrifice),Regular,Q3,September,Northern
PHL,2015,10,,,,2813.748,2813.748,2015-10-01,Other,1.0,Amun Jadid,Regular,Q4,October,Northern
PHL,2015,11,,,,2713.497,2713.497,2015-11-01,Other,7.0,"All Souls' Day, APEC Summit Extra Holiday, Bonifacio Day",Regular,Q4,November,Northern
PHL,2015,12,,,,3249.779,3249.779,2015-12-01,Other,5.0,"Maulid un-Nabi, Christmas Day, Rizal Day",Winter_Holidays,Q4,December,Northern
PHL,2016,1,,,,3548.584,3548.584,2016-01-01,Other,1.0,Special non-working day after New Year,Winter_Holidays,Q1,January,Northern
PHL,2016,2,,,,3234.338,3234.338,2016-02-01,Other,2.0,"Chinese Lunar New Year's Day, People Power Anniversary",Regular,Q1,February,Northern
PHL,2016,3,,,,3440.369,3440.369,2016-03-01,Other,4.0,"Holy Saturday, Easter Sunday, Maundy Thursday",Spring_Holidays,Q1,March,Northern
PHL,2016,4,,,,3674.448,3674.448,2016-04-01,Other,1.0,The Day of Valor,Spring_Holidays,Q2,April,Northern
PHL,2016,5,,,,3715.637,3715.637,2016-05-01,Other,3.0,"Lailatul Isra Wal Mi Raj, Labor Day, National Elections",Regular,Q2,May,Northern
PHL,2016,6,,,,3378.647,3378.647,2016-06-01,Other,1.0,Independence Day,Regular,Q2,June,Northern
PHL,2016,7,,,,3327.505,3327.505,2016-07-01,Other,1.0,Eidul-Fitar,Summer_Holidays,Q3,July,Northern
PHL,2016,8,,,,3197.257,3197.257,2016-08-01,Other,2.0,"National Heroes Day, Ninoy Aquino Day",Summer_Holidays,Q3,August,Northern
PHL,2016,9,,,,2914.638,2914.638,2016-09-01,Other,3.0,"Eid al-Adha Day 2, Eid al-Adha Day 3, Eid al-Adha (Feast of the Sacrifice)",Regular,Q3,September,Northern
PHL,2016,10,,,,3145.692,3145.692,2016-10-01,Other,2.0,"Special non-working Day, Amun Jadid",Regular,Q4,October,Northern
PHL,2016,11,,,,3237.463,3237.463,2016-11-01,Other,3.0,"All Souls' Day, Bonifacio Day, All Saints' Day",Regular,Q4,November,Northern
PHL,2016,12,,,,3652.936,3652.936,2016-12-01,Other,6.0,"Maulid un-Nabi, Christmas Day, Christmas Day observed",Winter_Holidays,Q4,December,Northern
PHL,2017,1,,,,3865.861,3865.861,2017-01-01,Other,2.0,"New Year's Day observed, Chinese Lunar New Year's Day",Winter_Holidays,Q1,January,Northern
PHL,2017,2,,,,3323.033,3323.033,2017-02-01,Other,1.0,People Power Anniversary,Regular,Q1,February,Northern
PHL,2017,3,,,,3604.743,3604.743,2017-03-01,Other,0.0,None,Regular,Q1,March,Northern
PHL,2017,4,,,,3981.616,3981.616,2017-04-01,Other,5.0,"Lailatul Isra Wal Mi Raj, Easter Sunday, The Day of Valor",Spring_Holidays,Q2,April,Northern
